N	Axis1	Axis2	Axis3	Axis4	Axis5	color	text
596	0.247136746	0.09840692	0.310306421	0.03904673	0.019849549	"#f2bf8e"	ambos
578	0.181690518	0.005503183	0.281273472	0.022741747	0.006630253	"#f2bf8e"	ambos
585	0.222504972	0.029524333	0.327373244	0.035184138	-0.0041583	"#f2bf8e"	ambos
559	0.140363045	-0.064120024	0.169530105	-0.038509256	0.067050976	"#f2bf8e"	ambos
567	0.13335388	0.115253801	0.268574297	-0.006126268	-0.054684503	"#f2bf8e"	ambos
560	0.225497611	0.032912935	0.337291789	0.034444674	-0.004730276	"#f2bf8e"	ambos
595	0.218122445	0.024460588	0.326973125	0.027848462	-0.003311336	"#f2bf8e"	ambos
569	0.160799552	-0.048477781	0.142331117	-0.007858436	0.025201779	"#f2bf8e"	ambos
611	0.211545886	0.024830816	0.318939677	0.028183123	-0.006063526	"#f2bf8e"	ambos
551	0.219371541	0.030936074	0.330459105	0.034461361	-0.005489209	"#f2bf8e"	ambos
604	0.201962714	0.001836239	0.268578789	0.021885385	0.002872109	"#f2bf8e"	ambos
552	0.068542857	0.112403583	-0.042821258	0.015173065	-0.075992964	"#f2bf8e"	ambos
610	0.223868683	0.031761186	0.327185099	0.034125279	-0.005330872	"#f2bf8e"	ambos
755	-0.004915288	0.007411898	-0.037419056	0.267174311	-0.078507168	"#f2bf8e"	ambos
744	0.209670895	0.026940016	0.315170832	0.029816203	-0.003696306	"#f2bf8e"	ambos
767	0.001812955	0.009972326	-0.03695798	0.267341311	-0.07666765	"#f2bf8e"	ambos
788	0.086335848	-0.007473493	-0.045494088	-0.080225043	-0.0295358	"#f2bf8e"	ambos
777	0.088324954	-0.009243843	-0.047756923	-0.081172905	-0.028275257	"#f2bf8e"	ambos
733	0.209765624	0.026336971	0.311557703	0.027094448	-0.003479691	"#f2bf8e"	ambos
757	-0.013451573	0.010882937	-0.035059726	0.265144212	-0.080245106	"#f2bf8e"	ambos
745	0.221040205	0.026510619	0.329683131	0.03132829	-0.001518426	"#f2bf8e"	ambos
787	0.00486854	0.010813675	-0.036141772	0.271929199	-0.077693652	"#f2bf8e"	ambos
711	0.219155772	0.025929898	0.322792647	0.03091389	-0.002933773	"#f2bf8e"	ambos
766	0.086422731	-0.008936598	-0.044692716	-0.079814033	-0.026105608	"#f2bf8e"	ambos
724	0.217391235	0.02484206	0.327251092	0.031155509	-0.003635737	"#f2bf8e"	ambos
712	0.216904454	0.024132162	0.322809547	0.028346426	-0.001294112	"#f2bf8e"	ambos
734	0.217798032	0.027015087	0.323557186	0.031188017	-0.003921476	"#f2bf8e"	ambos
723	0.217056949	0.026780407	0.319790814	0.029738533	-0.003507403	"#f2bf8e"	ambos
778	0.086065502	-0.006879878	-0.04689853	-0.081176328	-0.027863001	"#f2bf8e"	ambos
713	0.207019866	0.023493456	0.31674517	0.031589054	-0.003603519	"#f2bf8e"	ambos
735	0.208139259	0.023097096	0.321943861	0.03397623	-0.006138314	"#f2bf8e"	ambos
765	0.083556037	-0.007925067	-0.04511739	-0.080080945	-0.027275944	"#f2bf8e"	ambos
756	-0.00709706	0.00656268	-0.039293478	0.265528381	-0.078011359	"#f2bf8e"	ambos
776	0.087297359	-0.00862309	-0.045814031	-0.077993835	-0.030464299	"#f2bf8e"	ambos
746	0.211566231	0.025942856	0.319676634	0.033986732	-0.005102271	"#f2bf8e"	ambos
786	0.086980199	-0.007942187	-0.044494584	-0.078751429	-0.027828856	"#f2bf8e"	ambos
722	0.212800667	0.02772616	0.317671175	0.0293747	-0.004176244	"#f2bf8e"	ambos
754	0.086012747	-0.007312462	-0.044367117	-0.080333966	-0.028479383	"#f2bf8e"	ambos
620	0.222366668	0.028393229	0.328224495	0.03331836	-0.004882649	"#f2bf8e"	ambos
644	0.225336604	0.0298223	0.329617403	0.03480112	-0.004275627	"#f2bf8e"	ambos
680	0.208973976	0.022210531	0.307516711	0.040801745	-0.00577495	"#f2bf8e"	ambos
669	0.166898907	-0.004312366	0.229678937	0.016233058	0.004559342	"#f2bf8e"	ambos
693	0.200012512	0.013123435	0.27369927	0.021982576	0.002253769	"#f2bf8e"	ambos
691	0.20506285	0.024154301	0.316455198	0.032286924	-0.004372292	"#f2bf8e"	ambos
657	0.17450075	0.007076004	0.269662402	0.020725758	0.003451982	"#f2bf8e"	ambos
702	0.212613895	0.024369126	0.323982215	0.033467772	-0.004401125	"#f2bf8e"	ambos
656	0.219206596	0.02932853	0.330794993	0.034852018	-0.005829554	"#f2bf8e"	ambos
632	0.219430954	0.026860061	0.323173402	0.031261393	-0.002839099	"#f2bf8e"	ambos
703	0.21364301	0.027505315	0.319770671	0.031971246	-0.004174598	"#f2bf8e"	ambos
621	0.225690988	0.029676635	0.334538548	0.036093382	-0.002156768	"#f2bf8e"	ambos
634	0.226717781	0.030108611	0.334976833	0.036251967	-0.002670806	"#f2bf8e"	ambos
670	-0.004434297	-0.047511572	0.193255835	0.009067391	0.029251035	"#f2bf8e"	ambos
682	-0.008592501	-0.048471398	0.204309359	0.022341687	0.022602188	"#f2bf8e"	ambos
622	0.221547295	0.027935683	0.325900718	0.036442597	-0.004706194	"#f2bf8e"	ambos
668	0.025504192	-0.037128086	0.205794103	0.018500131	0.018722558	"#f2bf8e"	ambos
681	0.155340517	-0.009496648	0.23245616	0.022116826	0.005142924	"#f2bf8e"	ambos
704	0.027348315	-0.041470843	0.217538354	0.015740353	0.022213009	"#f2bf8e"	ambos
645	0.219946682	0.028591697	0.325382613	0.033346695	-0.005679311	"#f2bf8e"	ambos
701	0.218546339	0.025716008	0.326991618	0.035230501	-0.004160652	"#f2bf8e"	ambos
633	0.227419623	0.031741123	0.333343553	0.035624219	-0.002884934	"#f2bf8e"	ambos
692	0.20407769	0.021271852	0.301367109	0.041249979	-0.006090849	"#f2bf8e"	ambos
626	0.173037762	0.007343613	0.265702849	0.026576276	0.000849035	"#f2bf8e"	ambos
615	0.148262687	-0.036521244	0.154316117	-0.003816628	0.012607058	"#f2bf8e"	ambos
648	0.169966919	0.005802508	0.263272202	0.028556815	0.001293455	"#f2bf8e"	ambos
635	0.13501836	0.121366242	0.273779719	-0.0028016	-0.056099115	"#f2bf8e"	ambos
660	-0.003163268	0.006017909	-0.039569547	0.271326613	-0.078310016	"#f2bf8e"	ambos
686	0.213955886	0.028620368	0.315000469	0.028879869	-0.003768074	"#f2bf8e"	ambos
662	0.215953993	0.026630168	0.320310082	0.030893027	-0.004668668	"#f2bf8e"	ambos
614	0.174614425	0.001807757	0.259638048	0.022696051	0.000358099	"#f2bf8e"	ambos
636	0.220339758	0.029267619	0.326135831	0.035875906	-0.004050163	"#f2bf8e"	ambos
683	0.010303451	-0.042003965	0.210819255	0.018334487	0.022874834	"#f2bf8e"	ambos
671	0.025073846	-0.037196136	0.217920578	0.011906708	0.021584399	"#f2bf8e"	ambos
623	0.216725667	0.025510982	0.325369249	0.030788278	-0.005850873	"#f2bf8e"	ambos
697	0.170545312	-0.001617435	0.252418098	0.021235219	0.00388613	"#f2bf8e"	ambos
647	0.222524469	0.026541139	0.329753021	0.036805489	-0.005675155	"#f2bf8e"	ambos
659	0.029932993	-0.033149215	0.214600618	0.022335776	0.016832996	"#f2bf8e"	ambos
674	0.216530606	0.027255241	0.3157886	0.029471994	-0.003050732	"#f2bf8e"	ambos
684	-0.003809468	0.009672446	-0.0391084	0.274095166	-0.081149309	"#f2bf8e"	ambos
650	0.211186928	-0.00366379	0.238215599	0.022749021	0.010153329	"#f2bf8e"	ambos
706	0.036097221	-0.035469734	0.216340023	0.016469141	0.024285951	"#f2bf8e"	ambos
695	-0.027886195	-0.057283695	0.169819571	0.00491513	0.032622047	"#f2bf8e"	ambos
624	0.216014992	0.027602632	0.324751176	0.034373446	-0.005095776	"#f2bf8e"	ambos
672	0.005688917	0.011133816	-0.037892871	0.267839982	-0.076725027	"#f2bf8e"	ambos
638	0.21461622	0.029551946	0.307806007	0.031105293	-0.004176973	"#f2bf8e"	ambos
694	0.028711565	-0.037921101	0.225163229	0.017334846	0.0193442	"#f2bf8e"	ambos
705	0.169219863	0.003709333	0.258717941	0.024860861	0.000828522	"#f2bf8e"	ambos
1787	0.076858831	-0.008776814	-0.042072081	-0.074745557	-0.028798672	"#d63ded"	marina
1883	0.081463539	-0.00769858	-0.04670041	-0.080592929	-0.028440912	"#d63ded"	marina
1847	0.077893476	-0.010666911	-0.042098507	-0.077982323	-0.030509363	"#d63ded"	marina
1846	0.078207938	-0.010760163	-0.041052869	-0.076090463	-0.026416122	"#d63ded"	marina
1896	0.07544673	-0.003387729	-0.035182718	-0.080943604	-0.029118194	"#d63ded"	marina
1799	0.082206479	-0.003990004	-0.03789246	-0.075063971	-0.02812894	"#d63ded"	marina
1878	0.080379165	-0.003381727	-0.041584486	-0.078656862	-0.030806498	"#d63ded"	marina
1901	0.066397947	-0.127732238	-0.02992117	-0.061830373	0.090898642	"#d63ded"	marina
1835	0.081201874	-0.007968306	-0.043095342	-0.080006633	-0.02870156	"#d63ded"	marina
1905	0.071158397	-0.117418225	0.027586639	-0.069472579	0.112347451	"#d63ded"	marina
1900	0.081096581	-0.113884071	0.024698209	-0.065992755	0.111676644	"#d63ded"	marina
1904	0.071516213	-0.116512271	0.032027985	-0.065287266	0.111880358	"#d63ded"	marina
1879	0.070551677	-0.115200716	0.028628554	-0.063107742	0.11111372	"#d63ded"	marina
1908	0.072087584	-0.007290953	-0.038795795	-0.081535984	-0.028303553	"#d63ded"	marina
1858	0.081615594	-0.006883658	-0.040366394	-0.079816523	-0.027723758	"#d63ded"	marina
1892	0.070488355	-0.122106191	-0.037453128	-0.057391624	0.083772539	"#d63ded"	marina
1869	0.080970386	-0.014077952	-0.044366046	-0.077423791	-0.029693399	"#d63ded"	marina
1889	0.071946297	-0.123502736	-0.030716991	-0.067177193	0.089568878	"#d63ded"	marina
1811	0.080761616	-0.006460955	-0.042758903	-0.075189951	-0.027104308	"#d63ded"	marina
1823	0.079911926	-0.005848152	-0.043000316	-0.076266789	-0.031050329	"#d63ded"	marina
1888	0.081796452	-0.113156382	0.020461065	-0.07040325	0.110101634	"#d63ded"	marina
1884	0.074330413	-0.006137977	-0.039014639	-0.082509108	-0.027459272	"#d63ded"	marina
1909	0.086467094	-0.111747424	0.023229155	-0.06568893	0.110868733	"#d63ded"	marina
1893	0.069432616	-0.113033494	0.030253738	-0.063640059	0.110524917	"#d63ded"	marina
1897	0.082013816	-0.009486489	-0.04054062	-0.080769124	-0.025424141	"#d63ded"	marina
1887	0.085766305	-0.110441641	0.024845165	-0.06455273	0.110815552	"#d63ded"	marina
1895	0.080652594	-0.00691524	-0.04372714	-0.081824873	-0.024533612	"#d63ded"	marina
1882	0.077209801	-0.006865944	-0.042727045	-0.081136233	-0.029397075	"#d63ded"	marina
1890	0.077276962	-0.006165195	-0.044633471	-0.072224729	-0.028132248	"#d63ded"	marina
1910	0.07671019	-0.112060746	0.02555147	-0.061177034	0.108956516	"#d63ded"	marina
1885	0.078898661	-0.010891052	-0.04306788	-0.079643157	-0.027995772	"#d63ded"	marina
1911	0.080022295	-0.111266487	0.023951111	-0.050270058	0.108682854	"#d63ded"	marina
1898	0.086508075	-0.113447596	0.025352143	-0.062108259	0.111245941	"#d63ded"	marina
1903	0.069756748	-0.11559928	0.024566181	-0.072626431	0.106265747	"#d63ded"	marina
1886	0.078474811	-0.111455849	0.021837203	-0.063515152	0.108483078	"#d63ded"	marina
1906	0.080077724	-0.006904177	-0.042140957	-0.078245165	-0.027330024	"#d63ded"	marina
1907	0.080843536	-0.008825926	-0.043476405	-0.084226102	-0.028413433	"#d63ded"	marina
1880	0.071703122	-0.117515568	0.032209758	-0.066555556	0.112811189	"#d63ded"	marina
1902	0.08228431	-0.004447283	-0.04220603	-0.075948429	-0.029082363	"#d63ded"	marina
1881	0.080945758	-0.11639226	0.025029454	-0.067168709	0.114182603	"#d63ded"	marina
1891	0.071251504	-0.121299476	-0.032915233	-0.063529555	0.085106089	"#d63ded"	marina
1894	0.081610005	-0.006217142	-0.041795796	-0.075873788	-0.029044619	"#d63ded"	marina
1899	0.084655526	-0.111596006	0.021409766	-0.068605165	0.109925	"#d63ded"	marina
840	0.002605171	0.014952105	-0.044119685	0.276567539	-0.078435511	"#427ece"	aymay
809	0.08677548	-0.008431437	-0.045187128	-0.082163316	-0.028352567	"#427ece"	aymay
817	0.004754469	0.015454863	-0.043163697	0.261194701	-0.076171332	"#427ece"	aymay
835	0.084041529	-0.010236086	-0.045505508	-0.080582418	-0.030595939	"#427ece"	aymay
803	-0.000526779	0.007604419	-0.041137629	0.264575383	-0.077071431	"#427ece"	aymay
822	0.086712036	-0.009024529	-0.047887056	-0.081272827	-0.026651808	"#427ece"	aymay
818	0.001138184	0.014602639	-0.044992427	0.273815419	-0.078105373	"#427ece"	aymay
829	-0.003157082	0.010469832	-0.040148535	0.279338862	-0.082178834	"#427ece"	aymay
811	-0.003622694	0.013454713	-0.038195304	0.271320118	-0.0827972	"#427ece"	aymay
810	0.083794775	-0.010465726	-0.045593225	-0.082948405	-0.028565654	"#427ece"	aymay
834	0.004572071	0.012899267	-0.037031017	0.270105834	-0.080902815	"#427ece"	aymay
805	0.001841776	0.01670351	-0.04073457	0.26622299	-0.076190286	"#427ece"	aymay
823	0.00294569	0.015024115	-0.038258587	0.272989534	-0.079105766	"#427ece"	aymay
830	0.082792742	-0.010191393	-0.044160847	-0.079696578	-0.028772028	"#427ece"	aymay
842	0.090132527	-0.006623033	-0.047936105	-0.08526068	-0.028160793	"#427ece"	aymay
799	0.003222112	0.009637716	-0.043083658	0.251280847	-0.072251097	"#427ece"	aymay
828	-0.000130353	0.015121526	-0.041679531	0.26393878	-0.07718986	"#427ece"	aymay
841	0.081361421	-0.007652259	-0.045437965	-0.076603168	-0.029280398	"#427ece"	aymay
816	0.002516604	0.015916422	-0.043738998	0.276058757	-0.079564613	"#427ece"	aymay
815	-0.000319793	0.011510021	-0.03971139	0.270500808	-0.079636901	"#427ece"	aymay
836	0.085939543	-0.010487251	-0.045932613	-0.080792201	-0.028897047	"#427ece"	aymay
833	0.083823777	-0.007148089	-0.046870021	-0.081091162	-0.029411168	"#427ece"	aymay
804	0.002995105	0.016267583	-0.044520644	0.28303044	-0.079399245	"#427ece"	aymay
819	0.082859006	-0.010160592	-0.045161746	-0.081501194	-0.030732061	"#427ece"	aymay
837	-0.002243279	0.007535947	-0.037957959	0.267743369	-0.080465644	"#427ece"	aymay
808	0.087591631	-0.008395401	-0.046050046	-0.087214652	-0.025955478	"#427ece"	aymay
820	0.084200041	-0.007256601	-0.048437111	-0.078052814	-0.02872841	"#427ece"	aymay
827	-0.0021209	0.004594045	-0.041953727	0.286757475	-0.084129681	"#427ece"	aymay
825	0.084973046	-0.007265017	-0.045972649	-0.077562403	-0.029692092	"#427ece"	aymay
807	0.085022553	-0.008944785	-0.043420464	-0.077920957	-0.030531601	"#427ece"	aymay
814	0.077818893	-0.07161118	-0.077802993	-0.017567061	0.023684611	"#427ece"	aymay
812	0.087849109	-0.008316056	-0.046454666	-0.080550586	-0.029625853	"#427ece"	aymay
826	-0.007994558	-0.001848899	-0.037846959	0.281830054	-0.085853402	"#427ece"	aymay
831	0.081070608	-0.008301922	-0.044962479	-0.081715056	-0.028135844	"#427ece"	aymay
824	0.085709641	-0.008005252	-0.044487245	-0.082096508	-0.02673505	"#427ece"	aymay
838	0.003387914	0.013498755	-0.047020885	0.28187055	-0.080907283	"#427ece"	aymay
796	0.087046013	-0.00843656	-0.047378759	-0.082668196	-0.029039841	"#427ece"	aymay
800	0.08789117	-0.007512066	-0.047300724	-0.081210424	-0.027888727	"#427ece"	aymay
806	-0.000183586	0.014897002	-0.043249113	0.278916205	-0.08002152	"#427ece"	aymay
795	0.085314533	-0.00680522	-0.043463155	-0.080744612	-0.030901619	"#427ece"	aymay
832	0.086526979	-0.008023032	-0.045349783	-0.082550151	-0.027801426	"#427ece"	aymay
798	0.081813829	-0.008632606	-0.046142902	-0.080015261	-0.028892903	"#427ece"	aymay
821	0.089492943	-0.009423357	-0.047426926	-0.081533905	-0.027389203	"#427ece"	aymay
802	0.082572672	-0.009610583	-0.043225032	-0.081705061	-0.02914109	"#427ece"	aymay
813	0.086859726	-0.008286114	-0.047118654	-0.08279105	-0.029344387	"#427ece"	aymay
839	-0.000138148	0.016227135	-0.038776744	0.261659737	-0.077734535	"#427ece"	aymay
797	0.084161482	-0.006380124	-0.045298212	-0.078818065	-0.029744826	"#427ece"	aymay
843	0.083938631	-0.009338854	-0.04593244	-0.081218884	-0.029296903	"#427ece"	aymay
794	-0.007096964	0.010037852	-0.042816651	0.275530005	-0.081658379	"#427ece"	aymay
801	0.084139232	-0.010751035	-0.044439843	-0.081854818	-0.027622845	"#427ece"	aymay
2477	-0.087965769	0.396870058	0.002181661	-0.109427128	-0.210283601	"#000000"	tarapata
2551	0.120324644	0.013304998	-0.070869182	-0.095001707	-0.092477981	"#000000"	tarapata
2607	0.098587485	-0.015062417	-0.075415269	-0.072415981	-0.060918009	"#000000"	tarapata
2485	0.150742436	0.041590935	-0.072808881	-0.118579317	-0.12238752	"#000000"	tarapata
2492	0.120517853	0.00057117	-0.07317444	-0.075258279	-0.079674765	"#000000"	tarapata
2529	-0.017365924	0.130224672	-0.056500303	-0.059110483	-0.091225557	"#000000"	tarapata
2535	0.089109175	-0.032712409	-0.083258643	-0.055986408	-0.046142052	"#000000"	tarapata
2491	0.094566962	-0.02214746	-0.074963471	-0.054086969	-0.053258732	"#000000"	tarapata
2618	0.105539261	-0.007458169	-0.072847932	-0.071311689	-0.07066948	"#000000"	tarapata
2506	-0.048641627	0.187394495	-0.039578791	-0.07035189	-0.131838439	"#000000"	tarapata
2484	0.103169477	0.01654986	-0.061730296	-0.113704612	-0.101595039	"#000000"	tarapata
2528	-0.022865259	0.155894785	-0.052209881	-0.035647274	-0.118936307	"#000000"	tarapata
2571	0.116584904	-0.000288507	-0.07608921	-0.072545194	-0.075356918	"#000000"	tarapata
2595	0.113753146	-0.009289708	-0.07986476	-0.06732754	-0.070526211	"#000000"	tarapata
2522	0.096061936	0.01294996	-0.051578917	-0.102847961	-0.099944462	"#000000"	tarapata
2547	0.101993601	-0.020566565	-0.078335842	-0.061343163	-0.059391855	"#000000"	tarapata
2507	-0.047709719	0.195600144	-0.043193054	-0.073408419	-0.14418971	"#000000"	tarapata
2515	0.125237628	0.004666313	-0.076933495	-0.070049103	-0.076980783	"#000000"	tarapata
2499	0.089006858	0.021753449	-0.056375458	-0.100848852	-0.100837919	"#000000"	tarapata
2478	0.060212176	0.002109228	-0.041835312	-0.087357075	-0.081802096	"#000000"	tarapata
2539	0.102995416	-0.025092253	-0.076648091	-0.053804963	-0.051653924	"#000000"	tarapata
2559	0.096514916	-0.030731407	-0.080116415	-0.043853074	-0.043396484	"#000000"	tarapata
2514	0.116918894	0.027685859	-0.060387648	-0.115721491	-0.111060291	"#000000"	tarapata
2583	0.110187099	-0.015893456	-0.085850792	-0.057107807	-0.059477888	"#000000"	tarapata
2493	-0.007361782	0.093513881	-0.065238166	-0.032019104	-0.089371461	"#000000"	tarapata
2531	0.072836268	0.002957707	-0.046908974	-0.095487175	-0.089704682	"#000000"	tarapata
2512	0.08981026	0.000462058	-0.056780113	-0.112815116	-0.103100581	"#000000"	tarapata
2479	0.144097838	0.034149345	-0.081395036	-0.050942787	-0.02964377	"#000000"	tarapata
2517	-0.048763429	0.215022541	-0.036537912	-0.081180657	-0.141477865	"#000000"	tarapata
2500	0.086884534	0.009444555	-0.054654274	-0.10490598	-0.089187498	"#000000"	tarapata
2508	0.078584942	0.005074208	-0.057278327	-0.106451989	-0.091369242	"#000000"	tarapata
2516	-0.072999747	0.338379831	-0.01059174	-0.091805416	-0.18709669	"#000000"	tarapata
2523	0.092745672	0.018109929	-0.052154627	-0.101851098	-0.100682215	"#000000"	tarapata
2505	-0.045876179	0.180551256	-0.040219212	-0.026047297	-0.136437707	"#000000"	tarapata
2481	-0.040865597	0.173343566	-0.03856652	-0.055307001	-0.127286201	"#000000"	tarapata
2503	0.099921566	-0.028409018	-0.077745948	-0.064909155	-0.060638072	"#000000"	tarapata
2490	0.060522789	0.006397172	-0.043235267	-0.086527501	-0.085244413	"#000000"	tarapata
2504	0.10850779	-0.017088142	-0.077040134	-0.064559206	-0.060864548	"#000000"	tarapata
2497	0.100595842	0.018047811	-0.055345829	-0.107725489	-0.102975484	"#000000"	tarapata
2511	0.098570029	0.022569918	-0.057820988	-0.102056536	-0.104080493	"#000000"	tarapata
2513	-0.065131736	0.175764502	-0.037150933	-0.099824305	-0.115299933	"#000000"	tarapata
2519	0.079160457	0.009792271	-0.056192529	-0.107141689	-0.090789895	"#000000"	tarapata
2520	0.118391372	0.028246402	-0.062096131	-0.108609622	-0.114123014	"#000000"	tarapata
2476	0.092169979	0.015802175	-0.056804059	-0.09899889	-0.105804158	"#000000"	tarapata
2496	0.099783308	0.025138324	-0.060264521	-0.110491829	-0.103783462	"#000000"	tarapata
2526	0.100958079	-0.014168393	-0.080408174	-0.069300443	-0.063136154	"#000000"	tarapata
2482	-0.077725461	0.232687988	-0.028220489	-0.073859785	-0.171521994	"#000000"	tarapata
2483	-0.038431097	0.273444841	-0.025939847	-0.092916436	-0.196096291	"#000000"	tarapata
2527	-0.05331662	0.20009317	-0.031965922	-0.071928667	-0.136781766	"#000000"	tarapata
2534	0.091661167	0.017738212	-0.052484615	-0.103307246	-0.09922747	"#000000"	tarapata
2509	0.067337816	0.007307717	-0.046277697	-0.098060175	-0.087543422	"#000000"	tarapata
2510	0.152439012	0.047349353	-0.073057607	-0.120395846	-0.124279878	"#000000"	tarapata
2486	0.177959467	0.08898016	-0.078056638	-0.107663544	-0.094712772	"#000000"	tarapata
2524	-0.088404907	0.281927455	-0.009023018	-0.016138208	-0.188597026	"#000000"	tarapata
2525	0.110712838	0.001285789	-0.07237567	-0.076963644	-0.079814283	"#000000"	tarapata
2495	-0.029242736	0.136960417	-0.056515086	-0.056498767	-0.109724909	"#000000"	tarapata
2521	0.103364512	0.029983378	-0.057553745	-0.10812784	-0.107698538	"#000000"	tarapata
2501	-0.084134233	0.270675591	-0.006121081	-0.017062823	-0.184909639	"#000000"	tarapata
2489	-0.09087452	0.41444105	0.001557426	-0.112041955	-0.214067906	"#000000"	tarapata
2532	0.163318949	0.049961269	-0.079229097	-0.121096293	-0.11792332	"#000000"	tarapata
2487	0.051506368	0.001670503	-0.03835727	-0.090750094	-0.078442196	"#000000"	tarapata
2480	0.107375544	-0.022545668	-0.079547072	-0.050981369	-0.049252482	"#000000"	tarapata
2518	-0.036525049	0.192276167	-0.044835495	-0.085127105	-0.125139133	"#000000"	tarapata
2530	0.145691668	0.038966854	-0.07620707	-0.117615817	-0.11834384	"#000000"	tarapata
2488	0.0851302	0.018841527	-0.050132173	-0.096374339	-0.09646526	"#000000"	tarapata
2533	0.140716865	0.048208239	-0.071008335	-0.116022725	-0.121043283	"#000000"	tarapata
2549	0.156703613	0.043243519	-0.077524332	-0.125882433	-0.124530405	"#000000"	tarapata
2597	0.153841024	0.046751381	-0.077122472	-0.12602615	-0.130605041	"#000000"	tarapata
